,RG,IS,MM,DD,HH,N,WR,WG,t,p,x,RF,W,B,D,IK,A,E,IL,sun_az,sun_h
8260,12.0,1.0,12.0,11.0,5.0,0.0,50.0,3.0,-5.4,1012.6,1.8,70.0,0.0,0.0,0.0,9.0,207.0,-286.0,9.0,0.0,0.0
8261,12.0,1.0,12.0,11.0,6.0,0.0,40.0,2.0,-5.4,1012.5,1.8,70.0,-1.0,0.0,0.0,9.0,207.0,-286.0,9.0,0.0,0.0
8262,12.0,1.0,12.0,11.0,7.0,0.0,50.0,4.0,-5.3,1012.4,1.8,69.0,-1.0,0.0,0.0,9.0,207.0,-286.0,9.0,0.0,0.0
8263,12.0,1.0,12.0,11.0,8.0,0.0,60.0,3.0,-5.4,1012.6,1.7,68.0,-1.0,0.0,0.0,9.0,207.0,-286.0,9.0,0.0,0.0
8264,12.0,1.0,12.0,11.0,9.0,0.0,70.0,3.0,-5.1,1013.1,1.8,68.0,-1.0,17.0,25.0,9.0,208.0,-287.0,9.0,134.5379689360365,5.603110783631767
8265,12.0,1.0,12.0,11.0,10.0,0.0,70.0,3.0,-4.4,1013.4,1.8,65.0,-1.0,86.0,53.0,9.0,212.0,-290.0,9.0,146.98222753394813,11.893375674942362
8266,12.0,1.0,12.0,11.0,11.0,0.0,80.0,3.0,-3.2,1013.3,1.8,62.0,-1.0,158.0,67.0,9.0,217.0,-295.0,9.0,160.48149461670164,16.29718102518824
8267,12.0,1.0,12.0,11.0,12.0,0.0,80.0,2.0,-2.2,1012.7,1.9,60.0,-1.0,200.0,72.0,9.0,222.0,-300.0,9.0,174.77982474576146,18.429844208390076
8268,12.0,1.0,12.0,11.0,13.0,0.0,70.0,2.0,-1.5,1012.1,1.9,55.0,-1.0,200.0,72.0,9.0,226.0,-303.0,9.0,189.3186346774977,18.07378154776386
8269,12.0,1.0,12.0,11.0,14.0,0.0,110.0,2.0,-0.7,1011.9,1.9,53.0,-1.0,158.0,67.0,9.0,230.0,-307.0,9.0,203.4365144572202,15.266929791146138
8270,12.0,1.0,12.0,11.0,15.0,0.0,70.0,2.0,-0.9,1011.8,2.0,57.0,-1.0,78.0,56.0,9.0,229.0,-306.0,9.0,216.6484228931904,10.286222675854757
8271,12.0,1.0,12.0,11.0,16.0,0.0,70.0,3.0,-1.7,1011.7,2.1,62.0,-1.0,11.0,25.0,9.0,225.0,-302.0,9.0,228.79306381959725,3.541133450367136
8272,12.0,1.0,12.0,11.0,17.0,0.0,60.0,4.0,-2.7,1011.9,2.1,68.0,-1.0,0.0,0.0,9.0,220.0,-298.0,9.0,0.0,0.0
8273,12.0,1.0,12.0,11.0,18.0,0.0,30.0,2.0,-3.1,1011.8,2.1,69.0,-1.0,0.0,0.0,9.0,218.0,-296.0,9.0,0.0,0.0
8274,12.0,1.0,12.0,11.0,19.0,0.0,40.0,2.0,-3.5,1012.0,2.1,71.0,-1.0,0.0,0.0,9.0,216.0,-294.0,9.0,0.0,0.0
8275,12.0,1.0,12.0,11.0,20.0,0.0,70.0,2.0,-3.6,1011.9,2.0,69.0,-1.0,0.0,0.0,9.0,215.0,-293.0,9.0,0.0,0.0
8276,12.0,1.0,12.0,11.0,21.0,0.0,120.0,2.0,-4.3,1012.0,2.0,74.0,-1.0,0.0,0.0,9.0,212.0,-290.0,9.0,0.0,0.0
8277,12.0,1.0,12.0,11.0,22.0,0.0,100.0,3.0,-3.9,1012.1,2.0,73.0,0.0,0.0,0.0,9.0,214.0,-292.0,9.0,0.0,0.0
8278,12.0,1.0,12.0,11.0,23.0,0.0,120.0,1.0,-5.3,1012.4,2.0,77.0,0.0,0.0,0.0,9.0,207.0,-286.0,9.0,0.0,0.0
8279,12.0,1.0,12.0,11.0,24.0,0.0,90.0,3.0,-4.9,1012.2,2.1,79.0,0.0,0.0,0.0,9.0,209.0,-288.0,9.0,0.0,0.0
8280,12.0,1.0,12.0,12.0,1.0,0.0,50.0,1.0,-4.9,1011.8,1.9,74.0,0.0,0.0,0.0,9.0,209.0,-288.0,9.0,0.0,0.0
8281,12.0,1.0,12.0,12.0,2.0,0.0,30.0,0.0,-6.0,1011.7,1.9,80.0,0.0,0.0,0.0,9.0,204.0,-283.0,9.0,0.0,0.0
8282,12.0,1.0,12.0,12.0,3.0,3.0,60.0,2.0,-5.3,1011.6,2.0,78.0,0.0,0.0,0.0,9.0,208.0,-286.0,9.0,0.0,0.0
8283,12.0,1.0,12.0,12.0,4.0,4.0,80.0,1.0,-7.3,1011.7,1.8,81.0,0.0,0.0,0.0,9.0,199.0,-277.0,9.0,0.0,0.0
8284,12.0,1.0,12.0,12.0,5.0,5.0,50.0,2.0,-5.1,1011.2,2.1,80.0,0.0,0.0,0.0,9.0,212.0,-287.0,9.0,0.0,0.0
8285,12.0,1.0,12.0,12.0,6.0,7.0,50.0,2.0,-4.6,1010.9,2.1,78.0,-1.0,0.0,0.0,9.0,251.0,-292.0,9.0,0.0,0.0
8286,12.0,1.0,12.0,12.0,7.0,8.0,50.0,2.0,-4.4,1011.0,2.1,78.0,-1.0,0.0,0.0,9.0,268.0,-294.0,9.0,0.0,0.0
8287,12.0,1.0,12.0,12.0,8.0,8.0,50.0,1.0,-4.0,1011.5,2.1,75.0,-1.0,0.0,0.0,9.0,270.0,-296.0,9.0,0.0,0.0
8288,12.0,1.0,12.0,12.0,9.0,7.0,60.0,1.0,-3.7,1011.8,2.2,75.0,5.0,0.0,19.0,9.0,255.0,-296.0,9.0,134.49107475015,5.478957181202182
8289,12.0,1.0,12.0,12.0,10.0,6.0,50.0,2.0,-3.1,1012.0,2.2,75.0,5.0,0.0,86.0,9.0,245.0,-298.0,9.0,146.91782242672213,11.7766745934065
8290,12.0,1.0,12.0,12.0,11.0,7.0,90.0,1.0,-2.5,1012.0,2.3,72.0,5.0,0.0,89.0,9.0,261.0,-301.0,9.0,160.3972997486288,16.192021019170657
8291,12.0,1.0,12.0,12.0,12.0,7.0,320.0,1.0,-2.0,1011.7,2.2,69.0,-1.0,22.0,144.0,9.0,245.0,-302.0,9.0,174.67643598485833,18.34058723288813
8292,12.0,1.0,12.0,12.0,13.0,6.0,180.0,0.0,-0.3,1011.3,2.4,65.0,-1.0,114.0,117.0,9.0,238.0,-309.0,9.0,189.20014034439427,18.003794742833865
8293,12.0,1.0,12.0,12.0,14.0,3.0,110.0,0.0,-0.4,1011.0,2.3,63.0,-1.0,94.0,94.0,9.0,236.0,-308.0,9.0,203.3089634956554,15.217453522685975
8294,12.0,1.0,12.0,12.0,15.0,2.0,210.0,0.0,-0.5,1010.7,2.4,66.0,-1.0,47.0,64.0,9.0,232.0,-308.0,9.0,216.51712601459445,10.256191114087382
8295,12.0,1.0,12.0,12.0,16.0,2.0,80.0,0.0,-0.8,1010.8,2.4,68.0,-1.0,6.0,25.0,9.0,230.0,-306.0,9.0,228.66083885355405,3.5278788252699815
8296,12.0,1.0,12.0,12.0,17.0,4.0,360.0,2.0,-1.5,1011.1,2.3,69.0,5.0,0.0,0.0,9.0,230.0,-303.0,9.0,0.0,0.0
8297,12.0,1.0,12.0,12.0,18.0,6.0,350.0,1.0,-1.8,1011.1,2.4,71.0,5.0,0.0,0.0,9.0,251.0,-304.0,9.0,0.0,0.0
8298,12.0,1.0,12.0,12.0,19.0,7.0,340.0,1.0,-1.8,1011.4,2.4,71.0,5.0,0.0,0.0,9.0,264.0,-304.0,9.0,0.0,0.0
8299,12.0,1.0,12.0,12.0,20.0,7.0,340.0,2.0,-2.6,1011.3,2.3,75.0,5.0,0.0,0.0,9.0,238.0,-299.0,9.0,0.0,0.0
8300,12.0,1.0,12.0,12.0,21.0,5.0,350.0,1.0,-3.2,1011.6,2.3,78.0,5.0,0.0,0.0,9.0,227.0,-296.0,9.0,0.0,0.0
8301,12.0,1.0,12.0,12.0,22.0,4.0,350.0,1.0,-3.4,1011.6,2.4,80.0,0.0,0.0,0.0,9.0,217.0,-294.0,9.0,0.0,0.0
8302,12.0,1.0,12.0,12.0,23.0,4.0,340.0,2.0,-3.2,1012.1,2.4,80.0,0.0,0.0,0.0,9.0,218.0,-295.0,9.0,0.0,0.0
8303,12.0,1.0,12.0,12.0,24.0,6.0,320.0,2.0,-3.3,1012.3,2.4,81.0,0.0,0.0,0.0,9.0,221.0,-295.0,9.0,0.0,0.0
8304,12.0,1.0,12.0,13.0,1.0,6.0,320.0,0.0,-3.1,1012.5,2.4,81.0,0.0,0.0,0.0,9.0,222.0,-296.0,9.0,0.0,0.0
8305,12.0,1.0,12.0,13.0,2.0,7.0,360.0,1.0,-3.1,1012.5,2.4,82.0,0.0,0.0,0.0,9.0,222.0,-296.0,9.0,0.0,0.0
8306,12.0,1.0,12.0,13.0,3.0,8.0,310.0,1.0,-3.1,1013.2,2.4,81.0,0.0,0.0,0.0,9.0,228.0,-296.0,9.0,0.0,0.0
8307,12.0,1.0,12.0,13.0,4.0,8.0,30.0,1.0,-3.0,1013.0,2.4,81.0,0.0,0.0,0.0,9.0,258.0,-299.0,9.0,0.0,0.0
8308,12.0,1.0,12.0,13.0,5.0,8.0,30.0,0.0,-2.7,1012.6,2.5,81.0,0.0,0.0,0.0,9.0,260.0,-300.0,9.0,0.0,0.0
8309,12.0,1.0,12.0,13.0,6.0,7.0,230.0,1.0,-2.8,1012.8,2.5,80.0,10.0,0.0,0.0,9.0,241.0,-299.0,9.0,0.0,0.0
8310,12.0,1.0,12.0,13.0,7.0,7.0,80.0,0.0,-2.4,1013.1,2.6,82.0,10.0,0.0,0.0,9.0,254.0,-301.0,9.0,0.0,0.0
8311,12.0,1.0,12.0,13.0,8.0,7.0,99.0,0.0,-3.0,1013.5,2.5,83.0,10.0,0.0,0.0,9.0,233.0,-297.0,9.0,0.0,0.0
8312,12.0,1.0,12.0,13.0,9.0,7.0,350.0,1.0,-2.5,1014.2,2.5,82.0,10.0,0.0,17.0,9.0,254.0,-301.0,9.0,134.43939884180244,5.360693927526348
8313,12.0,1.0,12.0,13.0,10.0,7.0,110.0,0.0,-1.6,1014.3,2.7,81.0,10.0,0.0,50.0,9.0,273.0,-306.0,9.0,146.8494481682118,11.666444452467612
8314,12.0,1.0,12.0,13.0,11.0,7.0,120.0,0.0,-0.6,1014.5,2.8,78.0,5.0,0.0,64.0,9.0,278.0,-310.0,9.0,160.3102196455117,16.09385780658859
8315,12.0,1.0,12.0,13.0,12.0,7.0,160.0,0.0,0.1,1014.3,2.8,75.0,5.0,0.0,106.0,9.0,282.0,-314.0,9.0,174.57149485794153,18.258698016699196
8316,12.0,1.0,12.0,13.0,13.0,7.0,270.0,0.0,1.7,1014.2,3.0,70.0,5.0,8.0,142.0,9.0,290.0,-321.0,9.0,189.0815254615262,17.941322009332893
8317,12.0,1.0,12.0,13.0,14.0,7.0,90.0,1.0,1.4,1014.0,2.9,70.0,5.0,0.0,106.0,9.0,288.0,-320.0,9.0,203.18262222074182,15.175412597728869
8318,12.0,1.0,12.0,13.0,15.0,7.0,90.0,0.0,2.0,1013.7,3.0,69.0,5.0,0.0,64.0,9.0,291.0,-323.0,9.0,216.38813938438545,10.233354733619661
8319,12.0,1.0,12.0,13.0,16.0,7.0,170.0,0.0,2.2,1013.7,3.1,72.0,5.0,0.0,17.0,9.0,292.0,-324.0,9.0,228.53178423865654,3.521504762592098
8320,12.0,1.0,12.0,13.0,17.0,7.0,350.0,1.0,1.5,1013.8,3.0,71.0,5.0,0.0,0.0,9.0,273.0,-319.0,9.0,0.0,0.0
8321,12.0,1.0,12.0,13.0,18.0,7.0,340.0,1.0,0.8,1013.6,2.9,74.0,-1.0,0.0,0.0,9.0,285.0,-317.0,9.0,0.0,0.0
8322,12.0,1.0,12.0,13.0,19.0,7.0,340.0,1.0,0.6,1013.4,2.9,75.0,-1.0,0.0,0.0,9.0,284.0,-316.0,9.0,0.0,0.0
8323,12.0,1.0,12.0,13.0,20.0,7.0,350.0,1.0,0.2,1013.3,2.9,76.0,-1.0,0.0,0.0,9.0,249.0,-312.0,9.0,0.0,0.0
8324,12.0,1.0,12.0,13.0,21.0,7.0,350.0,1.0,-0.1,1013.1,2.9,77.0,-1.0,0.0,0.0,9.0,247.0,-310.0,9.0,0.0,0.0
8325,12.0,1.0,12.0,13.0,22.0,8.0,350.0,1.0,0.1,1013.0,2.9,77.0,0.0,0.0,0.0,9.0,244.0,-311.0,9.0,0.0,0.0
8326,12.0,1.0,12.0,13.0,23.0,8.0,320.0,1.0,0.2,1012.8,2.9,77.0,0.0,0.0,0.0,9.0,249.0,-312.0,9.0,0.0,0.0
8327,12.0,1.0,12.0,13.0,24.0,8.0,340.0,1.0,-0.1,1012.8,2.9,77.0,0.0,0.0,0.0,9.0,243.0,-310.0,9.0,0.0,0.0
8328,12.0,1.0,12.0,14.0,1.0,8.0,360.0,1.0,0.0,1012.5,2.9,78.0,0.0,0.0,0.0,9.0,243.0,-311.0,9.0,0.0,0.0
8329,12.0,1.0,12.0,14.0,2.0,8.0,350.0,0.0,0.1,1012.4,3.0,79.0,0.0,0.0,0.0,9.0,244.0,-311.0,9.0,0.0,0.0
8330,12.0,1.0,12.0,14.0,3.0,8.0,330.0,0.0,0.1,1012.2,3.0,80.0,0.0,0.0,0.0,9.0,244.0,-311.0,9.0,0.0,0.0
8331,12.0,1.0,12.0,14.0,4.0,8.0,310.0,1.0,0.0,1011.8,3.1,82.0,0.0,0.0,0.0,9.0,260.0,-312.0,9.0,0.0,0.0
8332,12.0,1.0,12.0,14.0,5.0,8.0,350.0,1.0,0.2,1011.3,3.1,82.0,0.0,0.0,0.0,9.0,273.0,-314.0,9.0,0.0,0.0
8333,12.0,1.0,12.0,14.0,6.0,7.0,10.0,1.0,-0.1,1010.8,3.1,82.0,21.0,0.0,0.0,9.0,247.0,-310.0,9.0,0.0,0.0
8334,12.0,1.0,12.0,14.0,7.0,4.0,340.0,1.0,-0.3,1010.4,3.0,82.0,1.0,0.0,0.0,9.0,241.0,-309.0,9.0,0.0,0.0
8335,12.0,1.0,12.0,14.0,8.0,8.0,330.0,1.0,-0.6,1010.2,3.0,84.0,10.0,0.0,0.0,9.0,297.0,-312.0,9.0,0.0,0.0
8336,12.0,1.0,12.0,14.0,9.0,7.0,350.0,1.0,-0.3,1010.4,3.1,83.0,10.0,0.0,17.0,9.0,280.0,-312.0,9.0,134.38300068193402,5.248396885364438
8337,12.0,1.0,12.0,14.0,10.0,7.0,330.0,1.0,0.3,1010.5,3.2,82.0,10.0,11.0,86.0,9.0,283.0,-315.0,9.0,146.77717382521763,11.562750969222504
8338,12.0,1.0,12.0,14.0,11.0,2.0,340.0,1.0,2.0,1010.1,3.3,75.0,5.0,83.0,92.0,9.0,245.0,-319.0,9.0,160.22033022179173,16.002744726069366
8339,12.0,1.0,12.0,14.0,12.0,4.0,340.0,1.0,3.2,1009.1,3.4,72.0,5.0,97.0,111.0,9.0,259.0,-326.0,9.0,174.46508127571917,18.184216222339078
8340,12.0,1.0,12.0,14.0,13.0,4.0,320.0,1.0,5.2,1008.2,3.7,68.0,-1.0,108.0,114.0,9.0,266.0,-335.0,9.0,188.96287258378362,17.88638887339354
8341,12.0,1.0,12.0,14.0,14.0,4.0,320.0,1.0,4.9,1008.0,3.6,67.0,-1.0,81.0,97.0,9.0,264.0,-334.0,9.0,203.05757600968474,15.14081828266021
8342,12.0,1.0,12.0,14.0,15.0,5.0,340.0,1.0,4.1,1007.4,3.6,71.0,-1.0,22.0,67.0,9.0,264.0,-330.0,9.0,216.26155164735968,10.21771057625962
8343,12.0,1.0,12.0,14.0,16.0,7.0,320.0,1.0,3.4,1007.1,3.6,74.0,-1.0,3.0,17.0,9.0,276.0,-328.0,9.0,228.40599211048468,3.5219944703601795
8344,12.0,1.0,12.0,14.0,17.0,7.0,280.0,1.0,1.3,1007.3,3.3,79.0,5.0,0.0,0.0,9.0,250.0,-317.0,9.0,0.0,0.0
8345,12.0,1.0,12.0,14.0,18.0,7.0,80.0,2.0,1.3,1007.2,3.5,85.0,10.0,0.0,0.0,9.0,257.0,-317.0,9.0,0.0,0.0
8346,12.0,1.0,12.0,14.0,19.0,5.0,340.0,0.0,0.4,1007.0,3.3,85.0,10.0,0.0,0.0,9.0,239.0,-312.0,9.0,0.0,0.0
8347,12.0,1.0,12.0,14.0,20.0,2.0,50.0,2.0,0.1,1007.1,3.3,88.0,-1.0,0.0,0.0,9.0,235.0,-310.0,9.0,0.0,0.0
8348,12.0,1.0,12.0,14.0,21.0,2.0,70.0,0.0,-0.9,1007.1,3.0,86.0,10.0,0.0,0.0,9.0,229.0,-306.0,9.0,0.0,0.0
8349,12.0,1.0,12.0,14.0,22.0,8.0,310.0,0.0,-1.2,1007.3,3.1,90.0,0.0,0.0,0.0,9.0,237.0,-305.0,9.0,0.0,0.0
8350,12.0,1.0,12.0,14.0,23.0,8.0,80.0,1.0,-1.3,1006.9,3.1,91.0,0.0,0.0,0.0,9.0,237.0,-305.0,9.0,0.0,0.0
8351,12.0,1.0,12.0,14.0,24.0,8.0,300.0,1.0,-0.2,1007.1,3.4,91.0,0.0,0.0,0.0,9.0,242.0,-310.0,9.0,0.0,0.0
8352,12.0,1.0,12.0,15.0,1.0,8.0,320.0,1.0,0.2,1006.9,3.5,90.0,0.0,0.0,0.0,9.0,249.0,-312.0,9.0,0.0,0.0
8353,12.0,1.0,12.0,15.0,2.0,8.0,320.0,1.0,0.7,1007.0,3.6,90.0,0.0,0.0,0.0,9.0,263.0,-315.0,9.0,0.0,0.0
8354,12.0,1.0,12.0,15.0,3.0,8.0,300.0,1.0,0.8,1007.1,3.6,89.0,0.0,0.0,0.0,9.0,291.0,-317.0,9.0,0.0,0.0
8355,12.0,1.0,12.0,15.0,4.0,8.0,20.0,1.0,1.0,1006.2,3.6,89.0,0.0,0.0,0.0,9.0,277.0,-317.0,9.0,0.0,0.0
8356,12.0,1.0,12.0,15.0,5.0,8.0,340.0,1.0,1.0,1005.6,3.6,88.0,0.0,0.0,0.0,9.0,277.0,-317.0,9.0,0.0,0.0
8357,12.0,1.0,12.0,15.0,6.0,8.0,20.0,0.0,0.6,1005.1,3.5,89.0,51.0,0.0,0.0,9.0,303.0,-317.0,9.0,0.0,0.0
8358,12.0,1.0,12.0,15.0,7.0,8.0,300.0,1.0,1.3,1005.1,3.7,89.0,51.0,0.0,0.0,9.0,306.0,-321.0,9.0,0.0,0.0
8359,12.0,1.0,12.0,15.0,8.0,8.0,330.0,1.0,1.3,1005.1,3.7,88.0,51.0,0.0,0.0,9.0,306.0,-321.0,9.0,0.0,0.0
8360,12.0,1.0,12.0,15.0,9.0,8.0,360.0,1.0,1.0,1004.9,3.6,90.0,51.0,0.0,8.0,9.0,305.0,-319.0,9.0,134.32194151310432,5.14213928305415
8361,12.0,1.0,12.0,15.0,10.0,8.0,340.0,1.0,1.8,1005.0,3.8,89.0,51.0,0.0,25.0,9.0,309.0,-323.0,9.0,146.7010695724827,11.465656953533342
8362,12.0,1.0,12.0,15.0,11.0,8.0,290.0,1.0,2.2,1005.1,3.9,88.0,60.0,0.0,28.0,9.0,311.0,-325.0,9.0,160.1277079760764,15.918732058364734
8363,12.0,1.0,12.0,15.0,12.0,8.0,340.0,0.0,2.5,1004.5,4.0,88.0,61.0,0.0,47.0,9.0,312.0,-326.0,9.0,174.35727540592757,18.117178389227213
8364,12.0,1.0,12.0,15.0,13.0,8.0,270.0,0.0,2.7,1004.1,4.0,88.0,60.0,0.0,28.0,9.0,313.0,-327.0,9.0,188.84426431436998,17.839017705120753
8365,12.0,1.0,12.0,15.0,14.0,8.0,340.0,1.0,2.6,1003.6,4.1,89.0,51.0,0.0,28.0,9.0,313.0,-327.0,9.0,202.93391002815682,15.113678669119153
8366,12.0,1.0,12.0,15.0,15.0,7.0,340.0,1.0,2.5,1003.3,4.1,90.0,20.0,0.0,58.0,9.0,279.0,-324.0,9.0,216.13745081677456,10.209252527903223
8367,12.0,1.0,12.0,15.0,16.0,7.0,300.0,1.0,2.4,1003.1,4.0,90.0,10.0,0.0,14.0,9.0,293.0,-325.0,9.0,228.283553388535,3.529328083194038
8368,12.0,1.0,12.0,15.0,17.0,7.0,320.0,1.0,2.0,1002.8,4.0,90.0,21.0,0.0,0.0,9.0,291.0,-323.0,9.0,0.0,0.0
8369,12.0,1.0,12.0,15.0,18.0,8.0,360.0,1.0,1.8,1002.6,3.9,90.0,60.0,0.0,0.0,9.0,309.0,-323.0,9.0,0.0,0.0
8370,12.0,1.0,12.0,15.0,19.0,8.0,340.0,0.0,2.0,1002.3,4.0,91.0,61.0,0.0,0.0,9.0,310.0,-324.0,9.0,0.0,0.0
8371,12.0,1.0,12.0,15.0,20.0,8.0,200.0,0.0,1.8,1002.0,4.0,92.0,61.0,0.0,0.0,9.0,290.0,-322.0,9.0,0.0,0.0
8372,12.0,1.0,12.0,15.0,21.0,8.0,170.0,3.0,2.5,1001.6,4.2,92.0,61.0,0.0,0.0,9.0,294.0,-325.0,9.0,0.0,0.0
8373,12.0,1.0,12.0,15.0,22.0,8.0,180.0,5.0,4.6,1001.9,4.9,93.0,21.0,0.0,0.0,9.0,294.0,-334.0,9.0,0.0,0.0
8374,12.0,1.0,12.0,15.0,23.0,8.0,170.0,4.0,4.6,1002.3,4.8,92.0,58.0,0.0,0.0,9.0,294.0,-334.0,9.0,0.0,0.0
8375,12.0,1.0,12.0,15.0,24.0,8.0,170.0,5.0,4.3,1002.4,4.8,93.0,63.0,0.0,0.0,9.0,265.0,-331.0,9.0,0.0,0.0
8376,12.0,1.0,12.0,16.0,1.0,8.0,170.0,5.0,4.6,1002.3,4.9,93.0,63.0,0.0,0.0,9.0,294.0,-334.0,9.0,0.0,0.0
8377,12.0,1.0,12.0,16.0,2.0,8.0,160.0,3.0,4.1,1002.2,4.7,93.0,0.0,0.0,0.0,9.0,306.0,-333.0,9.0,0.0,0.0
8378,12.0,1.0,12.0,16.0,3.0,8.0,180.0,4.0,4.7,1002.5,4.9,93.0,0.0,0.0,0.0,9.0,283.0,-334.0,9.0,0.0,0.0
8379,12.0,1.0,12.0,16.0,4.0,8.0,200.0,4.0,5.8,1002.6,5.1,89.0,0.0,0.0,0.0,9.0,299.0,-340.0,9.0,0.0,0.0
8380,12.0,1.0,12.0,16.0,5.0,8.0,190.0,4.0,5.7,1002.5,5.1,90.0,60.0,0.0,0.0,9.0,313.0,-341.0,9.0,0.0,0.0
8381,12.0,1.0,12.0,16.0,6.0,7.0,160.0,4.0,5.1,1002.7,4.9,90.0,21.0,0.0,0.0,9.0,307.0,-338.0,9.0,0.0,0.0
8382,12.0,1.0,12.0,16.0,7.0,7.0,160.0,3.0,4.8,1002.8,4.9,92.0,2.0,0.0,0.0,9.0,306.0,-336.0,9.0,0.0,0.0
8383,12.0,1.0,12.0,16.0,8.0,8.0,190.0,3.0,5.4,1002.8,5.1,91.0,61.0,0.0,0.0,9.0,309.0,-339.0,9.0,0.0,0.0
8384,12.0,1.0,12.0,16.0,9.0,8.0,190.0,4.0,6.0,1003.2,5.1,88.0,21.0,0.0,3.0,9.0,330.0,-343.0,9.0,134.25628433756776,5.041991668542483
8385,12.0,1.0,12.0,16.0,10.0,7.0,190.0,4.0,6.3,1003.6,5.1,86.0,1.0,0.0,17.0,9.0,313.0,-344.0,9.0,146.62120667670612,11.375222269704727
8386,12.0,1.0,12.0,16.0,11.0,7.0,180.0,5.0,6.9,1003.9,5.1,83.0,61.0,0.0,56.0,9.0,317.0,-347.0,9.0,160.03242997388634,15.841866994004334
8387,12.0,1.0,12.0,16.0,12.0,7.0,190.0,4.0,8.2,1003.8,5.2,77.0,-1.0,8.0,97.0,9.0,309.0,-352.0,9.0,174.24815765256588,18.057617905841152
8388,12.0,1.0,12.0,16.0,13.0,7.0,190.0,4.0,8.4,1003.5,5.2,76.0,2.0,6.0,106.0,9.0,310.0,-353.0,9.0,188.72578327603273,17.799227695476283
8389,12.0,1.0,12.0,16.0,14.0,7.0,190.0,4.0,8.1,1003.3,5.2,78.0,-1.0,0.0,25.0,9.0,323.0,-353.0,9.0,202.81170919002784,15.093998657767344
8390,12.0,1.0,12.0,16.0,15.0,7.0,190.0,3.0,7.7,1003.2,5.3,81.0,-1.0,0.0,33.0,9.0,321.0,-351.0,9.0,216.0159242208541,10.207971312604455
8391,12.0,1.0,12.0,16.0,16.0,7.0,190.0,3.0,7.2,1003.0,5.4,85.0,-1.0,0.0,6.0,9.0,318.0,-348.0,9.0,228.16455770940706,3.543482670566715
8392,12.0,1.0,12.0,16.0,17.0,7.0,190.0,3.0,7.4,1002.9,5.4,85.0,-1.0,0.0,0.0,9.0,319.0,-349.0,9.0,0.0,0.0
8393,12.0,1.0,12.0,16.0,18.0,7.0,170.0,2.0,6.2,1002.7,5.1,87.0,-1.0,0.0,0.0,9.0,313.0,-343.0,9.0,0.0,0.0
8394,12.0,1.0,12.0,16.0,19.0,7.0,160.0,2.0,5.9,1002.7,5.1,89.0,-1.0,0.0,0.0,9.0,311.0,-342.0,9.0,0.0,0.0
8395,12.0,1.0,12.0,16.0,20.0,8.0,200.0,2.0,6.7,1002.7,5.6,91.0,21.0,0.0,0.0,9.0,334.0,-347.0,9.0,0.0,0.0
8396,12.0,1.0,12.0,16.0,21.0,8.0,210.0,2.0,6.7,1002.6,5.6,91.0,21.0,0.0,0.0,9.0,334.0,-347.0,9.0,0.0,0.0
8397,12.0,1.0,12.0,16.0,22.0,7.0,230.0,1.0,6.4,1002.9,5.4,91.0,0.0,0.0,0.0,9.0,302.0,-343.0,9.0,0.0,0.0
8398,12.0,1.0,12.0,16.0,23.0,7.0,220.0,2.0,5.9,1003.1,5.2,91.0,0.0,0.0,0.0,9.0,300.0,-341.0,9.0,0.0,0.0
8399,12.0,1.0,12.0,16.0,24.0,7.0,250.0,2.0,5.3,1003.5,5.0,91.0,0.0,0.0,0.0,9.0,277.0,-336.0,9.0,0.0,0.0
8400,12.0,1.0,12.0,17.0,1.0,8.0,250.0,2.0,6.0,1003.4,5.0,86.0,0.0,0.0,0.0,9.0,300.0,-341.0,9.0,0.0,0.0
8401,12.0,1.0,12.0,17.0,2.0,7.0,260.0,2.0,6.5,1003.7,4.9,81.0,0.0,0.0,0.0,9.0,303.0,-344.0,9.0,0.0,0.0
8402,12.0,1.0,12.0,17.0,3.0,8.0,240.0,2.0,6.3,1004.1,4.8,80.0,60.0,0.0,0.0,9.0,316.0,-344.0,9.0,0.0,0.0
8403,12.0,1.0,12.0,17.0,4.0,8.0,230.0,2.0,5.8,1004.5,4.7,82.0,21.0,0.0,0.0,9.0,313.0,-341.0,9.0,0.0,0.0
8404,12.0,1.0,12.0,17.0,5.0,8.0,250.0,2.0,6.5,1004.7,4.8,80.0,21.0,0.0,0.0,9.0,316.0,-345.0,9.0,0.0,0.0
8405,12.0,1.0,12.0,17.0,6.0,8.0,240.0,1.0,6.2,1005.0,4.7,80.0,60.0,0.0,0.0,9.0,331.0,-344.0,9.0,0.0,0.0
8406,12.0,1.0,12.0,17.0,7.0,8.0,170.0,2.0,5.4,1005.6,4.7,85.0,21.0,0.0,0.0,9.0,327.0,-340.0,9.0,0.0,0.0
8407,12.0,1.0,12.0,17.0,8.0,8.0,190.0,1.0,5.4,1005.9,4.7,86.0,-1.0,0.0,0.0,9.0,327.0,-340.0,9.0,0.0,0.0
8408,12.0,1.0,12.0,17.0,9.0,7.0,150.0,1.0,5.1,1006.5,4.7,87.0,-1.0,0.0,3.0,9.0,307.0,-338.0,9.0,134.18609390464047,4.948021866223281
8409,12.0,1.0,12.0,17.0,10.0,8.0,300.0,2.0,6.3,1007.0,5.0,85.0,60.0,0.0,8.0,9.0,332.0,-345.0,9.0,146.5376574806701,11.291503801088906
